,1,2,3,4,5,6,7,label,dir
541,-7.09984448537,-15.5731075474,-23.6284627158,-26.2791998168,-51.3751178157,-34.119188672,-51.9314784109,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc182.png
542,-7.13639127191,-16.4976056225,-25.1863012792,-26.9730232964,-53.3636210693,-37.6458521274,-53.4376337191,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc047.png
543,-7.22794926863,-17.9479757921,-23.1405578172,-25.0490532763,-49.145954822,-34.0668348687,-51.8821953676,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc070.png
544,-7.1135686147,-16.1746377713,-22.6508148436,-24.9743518601,-49.7605595096,-33.476061824,-48.8638991018,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc136.png
545,-6.81772776531,-16.8984986926,-21.3502255261,-24.0206517995,-47.6544379465,-33.0172153294,-46.7873874379,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc045.png
546,-6.68808961321,-16.115894846,-23.3974945753,-25.2080284233,-50.479579418,-33.2905298173,-49.5885629122,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc013.png
547,-7.16113734089,-16.6603804394,-26.0732571569,-26.7947979294,-53.4002631071,-35.1373534084,-53.8472917189,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc174.png
548,-7.12920973833,-16.1259198085,-25.7751372854,-26.5928040227,-53.0960061919,-35.9377169985,-53.1522724536,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc162.png
549,-7.15208002733,-15.9952172237,-24.6215276736,-27.1314090234,-53.0264770671,-35.2735586766,-54.6628798413,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc101.png
550,-7.00041472655,-18.643921606,-22.6063767104,-25.6759008848,-51.3356962661,-35.0948027572,-49.8416156802,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc189.png
551,-6.84056078846,-14.9641372753,-22.0747384483,-26.1353681619,-52.0848355847,-33.8897411362,-50.2530810276,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc166.png
552,-7.23591844355,-16.8418157732,-24.4161582972,-29.3214124319,-56.4188764031,-37.7871600833,-56.691332118,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc089.png
553,-6.98516508598,-15.6220984492,-23.0774752191,-25.3512850872,-50.2759348505,-33.7740651919,-49.703926668,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc069.png
554,-7.30640634229,-17.0551185587,-25.3545198594,-28.6912291816,-57.8447650198,-39.0716140742,-55.7212057209,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc094.png
555,-6.78846743888,-14.9512085562,-22.3500061189,-24.8950096455,-48.5326438296,-32.723458123,-50.2741481229,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc165.png
556,-6.99129292667,-15.4283968674,-22.4728216477,-24.4829516976,-49.6339848241,-33.1054251355,-47.9787631924,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc100.png
557,-6.62546082356,-14.052599589,-20.9761344216,-22.8437076507,-44.9678771272,-30.0346124119,-45.2806694539,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc117.png
558,-6.69497479778,-14.3429694413,-23.8761916823,-24.160216823,-48.3752087098,-31.8980387298,-48.7398334089,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc179.png
559,-6.68808961321,-16.115894846,-23.3974945753,-25.2080284233,-50.479579418,-33.2905298173,-49.5885629122,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc185.png
560,-6.96206896199,-16.4689051037,-21.7435729354,-25.168983108,-48.6252612443,-33.4139562282,-56.2696839256,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc009.png
561,-7.09017754559,-17.3673250544,-24.4536462739,-25.4159351636,-51.2106487947,-35.2963513384,-50.44939907,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc125.png
562,-7.12830586945,-17.4523361888,-23.5545608162,-26.7537767062,-52.1851307969,-35.543156714,-52.335112686,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc188.png
563,-7.24767553946,-16.8016067277,-25.5949827478,-28.068069079,-55.0990376434,-36.4800761112,-55.4555466047,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc062.png
564,-7.05542979413,-17.2780055823,-23.1782727788,-28.8798500679,-58.2436964701,-37.519587864,-54.9095463663,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc103.png
565,-7.1135686147,-16.1746377713,-22.6508148436,-24.9743518601,-49.7605595096,-33.476061824,-48.8638991018,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc079.png
566,-7.06686172992,-15.9350327758,-25.1530928712,-26.319413733,-52.0580896902,-34.2975547425,-54.7217498681,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc080.png
567,-6.92459776667,-15.6198912515,-24.645391493,-26.9170645586,-52.707340595,-34.7338583681,-54.7088413631,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc144.png
568,-7.12965308315,-15.9504975272,-26.6416841531,-29.0765276754,-56.9894523903,-40.3904350677,-58.0767942595,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc088.png
569,-7.00404794391,-15.4127794077,-23.106431617,-24.9027733129,-48.9447752156,-32.6216995287,-50.2224351556,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc090.png
570,-6.77759236829,-18.8023994524,-21.1609465663,-23.613147775,-46.1181644652,-33.265006477,-46.780111417,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc098.png
571,-7.20286321798,-16.6707472025,-25.0688961989,-26.7885593069,-54.6809635767,-36.0441119466,-52.7272332016,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc145.png
572,-6.99296858122,-15.7192029372,-25.853733422,-25.2480055069,-52.4168387205,-35.6442749439,-50.818933861,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc198.png
573,-7.11500650622,-16.2831532755,-23.0302791543,-26.8347718862,-51.8875883513,-35.8088590651,-52.5385850086,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc036.png
574,-6.97495977699,-16.5396057221,-22.0179374115,-25.1032820429,-48.6640500437,-33.3966573223,-52.6929900352,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc154.png
575,-7.06030308898,-19.6876135607,-22.7140621455,-27.1080476138,-53.6061156759,-37.4752059958,-52.0404700385,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc190.png
576,-7.05887744235,-16.1690654285,-24.6558091054,-26.0478324682,-53.3415709966,-35.087752233,-51.4100464137,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc000.png
577,-7.00048281408,-18.5888589275,-22.7275580142,-25.5159731786,-51.5016856147,-36.3385661588,-49.6499073686,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc178.png
578,-7.21865829222,-16.3732772275,-24.4239917593,-28.2907809407,-55.3736499911,-37.5580616802,-54.7816784016,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc055.png
579,-7.12920973833,-16.1259198085,-25.7751372854,-26.5928040227,-53.0960061919,-35.9377169985,-53.1522724536,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc096.png
580,-7.16128069758,-16.6961214255,-24.2573646827,-25.8545650525,-51.2094069722,-35.4664328973,-51.3098344319,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc018.png
581,-7.17542367071,-16.9985349929,-23.9899847922,-27.7897177511,-54.0569107102,-36.3315873275,-53.9971586114,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc076.png
582,-7.06882318245,-17.7916902171,-22.1161579411,-24.7352519552,-48.1610314741,-34.3399659563,-52.5663021677,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc066.png
583,-7.09771908248,-16.5666556496,-21.6594079938,-23.9751847124,-46.7929145957,-32.3060688035,-50.3178987775,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc156.png
584,-7.15208002733,-15.9952172237,-24.6215276736,-27.1314090234,-53.0264770671,-35.2735586766,-54.6628798413,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc126.png
585,-7.04387187961,-16.5496236469,-22.3317916049,-25.4542966817,-49.4961623099,-35.1741467664,-50.0258375748,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc075.png
586,-7.22162949708,-21.3505521564,-24.4478898458,-26.3959553006,-52.1585876951,-37.8071115606,-52.1703848175,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc183.png
587,-6.98612364797,-15.8794237228,-22.7815538471,-26.1855891301,-50.6692066388,-34.1752524082,-55.3158268146,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc160.png
588,-7.11955047754,-19.8446577771,-22.2255306814,-26.8993639853,-52.0548397762,-37.0407784869,-51.6440375903,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc012.png
589,-6.88649475291,-17.1853859191,-20.884838016,-23.7571880916,-46.0879944419,-32.3591754344,-48.0495447921,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc114.png
590,-6.74337444214,-15.4414998849,-20.7712827907,-23.8571991539,-48.3023361354,-31.9383858293,-46.1785387883,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc109.png
591,-6.92988722091,-14.9919342408,-25.4244932068,-27.4091049771,-53.9151611429,-34.9415046533,-54.7314125907,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc158.png
592,-6.92559126394,-15.0893248375,-22.4491692621,-24.4008027198,-48.2462415607,-32.1942661302,-48.1080071438,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc106.png
593,-6.94841526122,-15.6503683422,-23.2185743621,-25.3089258887,-49.8138383318,-33.1518116932,-50.052988866,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc176.png
594,-7.1482183163,-16.042760302,-24.5784872784,-26.3850957854,-51.885556172,-34.7622165093,-53.5200684461,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc058.png
595,-7.09771908248,-16.5666556496,-21.6594079938,-23.9751847124,-46.7929145957,-32.3060688035,-50.3178987775,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc011.png
596,-7.16113734089,-16.6603804394,-26.0732571569,-26.7947979294,-53.4002631071,-35.1373534084,-53.8472917189,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc078.png
597,-7.03822089599,-16.2104220873,-24.13058993,-25.8416869697,-52.2308597236,-35.4459448023,-50.8589983616,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc110.png
598,-6.86185790862,-15.8319907175,-21.5783471172,-25.8304695651,-50.0677977343,-34.6510873869,-49.7460095034,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc137.png
599,-7.03029682223,-15.5519940421,-23.1186972412,-25.817323864,-51.2563007438,-33.8681564325,-50.3627419849,5,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Mao Ga/2coc065.png
600,-7.2024745111,-17.146526481,-22.843885333,-25.6484764214,-50.3697748819,-34.4354313469,-50.1390671401,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant001.png
601,-7.30172450707,-18.2835146325,-23.9522145222,-29.8528790116,-56.8338873018,-40.4653808212,-57.7201434992,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant035.png
602,-7.1692814172,-15.7266126183,-23.7069663323,-26.2653785577,-51.2561749165,-34.1457680276,-53.5955444855,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant046.png
603,-7.35865476658,-19.6283013581,-29.5361720413,-33.8470158555,-66.7500570049,-43.6817397947,-65.5850319533,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant032.png
604,-7.34459669407,-20.1632198646,-24.4665406024,-30.5783127545,-58.1088836862,-40.8997406134,-60.1634538023,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant079.png
605,-7.2033553222,-16.2649953427,-24.2028162199,-30.0075303825,-57.5385306705,-38.2322411191,-57.3908842391,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant090.png
606,-7.24191445617,-16.3284222095,-23.9687056554,-26.5749754014,-51.9034361887,-34.74422794,-52.9639795568,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant148.png
607,-7.1804934171,-17.8803147446,-23.9956046633,-28.7441038005,-55.3689256586,-37.850548873,-55.5727719209,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant188.png
608,-7.23313826439,-16.2259567913,-25.1765654695,-28.3521561919,-56.7772873456,-36.524662013,-55.1348994198,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant134.png
609,-7.19936021647,-16.3636423526,-22.9766939213,-26.5583840625,-51.959232323,-35.1310718139,-51.4914147141,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant060.png
610,-6.85729102168,-16.106411264,-23.3255934567,-27.1536332883,-52.4262573221,-35.2077443974,-53.7685499447,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant124.png
611,-7.24418349208,-19.0680619709,-23.8422805679,-26.4903220079,-53.014062619,-36.3300095568,-51.6908767483,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant097.png
612,-6.10787358842,-13.6238159849,-19.2213264601,-20.0625349213,-39.7405477275,-27.0667206583,-41.0368035668,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant067.png
613,-7.07737087731,-15.1676750641,-24.7109317279,-25.6306549262,-50.8031562168,-33.2293956749,-53.6419551549,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant071.png
614,-7.23227259042,-20.7266324681,-26.0297915936,-27.8983958238,-54.9251992357,-38.7734417876,-55.9315626718,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant065.png
615,-7.21498959759,-21.44436758,-24.5011553424,-27.9661163395,-54.2512781337,-38.7857014818,-55.3615551681,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant078.png
616,-7.24000773879,-16.3448482587,-24.3664327108,-27.4257566184,-54.8830921653,-36.8647406798,-53.344374923,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant077.png
617,-7.26858882804,-18.9263665548,-24.2737294959,-29.2230903019,-55.9790705477,-39.151024995,-58.0704652019,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant015.png
618,-7.33266722629,-18.9330249527,-24.3153614682,-31.7139517502,-60.0645832426,-41.187055845,-60.0860101965,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant143.png
619,-7.24032889005,-18.715398508,-24.8429737549,-27.6206993758,-53.9423407307,-37.0908154281,-54.7552513355,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant102.png
620,-7.2826761457,-18.9867328034,-25.8749047883,-28.2135392022,-55.717839338,-38.2574390162,-55.5118896312,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant091.png
621,-7.04699575824,-15.6857623073,-22.9197257961,-25.1020126186,-51.0580527867,-34.2461839081,-49.1232068809,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant061.png
622,-7.2408176812,-17.9442088678,-23.1748333535,-26.1618961923,-50.9278148756,-35.1585670187,-51.6953465812,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant037.png
623,-6.94457540664,-15.511417786,-24.5178710219,-26.4965884059,-52.0210058747,-34.6053047978,-53.6975928231,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant178.png
624,-7.28944059492,-18.7690001708,-25.6888577292,-28.1588341062,-55.2174313624,-37.5849346174,-55.8041319253,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant019.png
625,-7.34820295433,-19.3613401926,-24.5792940357,-31.1785120332,-59.0973102329,-41.0112214073,-60.3414064982,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant174.png
626,-7.34378402509,-18.5916071401,-24.9694846498,-31.7826848076,-60.4133084511,-41.1757881552,-60.6182286185,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant036.png
627,-7.2016964139,-17.0637883486,-24.4505008074,-27.4637657742,-53.4231715214,-36.0070901547,-56.118908247,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant125.png
628,-7.24239371971,-16.2992945479,-24.026935138,-26.5660967101,-51.9149790966,-34.7234096196,-53.0167382354,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant023.png
629,-7.29275727696,-19.7588577636,-24.5453413686,-29.5084664217,-57.4448652181,-39.5565450295,-56.6238519927,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant031.png
630,-7.15058025206,-16.5845340198,-22.701383535,-25.6703544698,-49.8562234872,-33.9701837028,-58.5184537799,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant025.png
631,-7.32967498126,-17.7803247783,-24.8861812958,-29.1822936343,-56.4302659541,-39.8385623554,-56.7445333485,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant156.png
632,-7.13373356872,-16.866309678,-24.4102210448,-26.6216344423,-52.6992229432,-37.1068714697,-52.3342300565,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant185.png
633,-7.23427281334,-17.8492351578,-23.5911131619,-27.9164045218,-53.7057595584,-38.3235673977,-55.009040552,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant113.png
634,-7.23973140162,-16.2396219417,-25.556241612,-27.0912478747,-53.4947474368,-35.2809250085,-54.3721655378,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant089.png
635,-7.07309521479,-15.2655364275,-23.608185658,-26.1797789132,-51.0754131604,-33.8153330496,-53.9309092878,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant167.png
636,-6.96479203668,-15.6436127286,-22.8168301443,-26.2451164749,-50.9672527953,-35.2986380945,-51.3493705034,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant039.png
637,-7.32289483438,-19.0708565533,-25.0246139338,-29.1355387849,-56.3388917564,-38.9008340746,-56.9760763588,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant197.png
638,-7.04342709316,-15.2591558397,-23.0861856669,-25.1854467026,-50.6084598366,-33.1236116615,-49.3608927245,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant162.png
639,-7.12164309327,-16.704524031,-24.153819206,-27.3830360278,-53.1592458362,-35.7495133955,-55.2367347523,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant088.png
640,-7.20963627553,-16.6812980843,-23.9788044594,-27.8824350783,-53.8331648508,-37.4214239145,-55.429771503,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant126.png
641,-7.27955643209,-17.2033279777,-25.0533297186,-27.7833863809,-55.3774379925,-39.4770800928,-54.2517855355,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant041.png
642,-7.22023725714,-16.1532871899,-24.8196179344,-28.7701252103,-55.5656308014,-36.8471103024,-58.900456167,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant135.png
643,-7.06135180739,-15.7994402056,-23.9615961264,-26.1984130476,-52.1128427246,-34.2047217994,-51.3828306784,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant154.png
644,-7.25685172687,-18.9196561564,-23.5767245014,-27.3880576406,-53.0601245008,-36.8820491738,-53.4469380462,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant028.png
645,-6.94251465782,-15.0400460801,-22.6156467819,-24.3258399901,-48.2582463758,-32.5560303543,-48.0496647726,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant002.png
646,-7.28982766962,-19.490737138,-24.6643750957,-28.9087601973,-55.763278425,-38.6572250882,-56.7268321231,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant155.png
647,-7.28899625174,-17.3485814422,-25.0407451648,-31.6246748944,-60.0303811181,-40.357878348,-60.9555394602,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant190.png
648,-6.76386834742,-16.1633675436,-22.3709498268,-26.3096610151,-53.8642511048,-35.2484194874,-50.6507744682,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant009.png
649,-7.19376981213,-16.8037316109,-27.2897248858,-29.6176048839,-58.6736478424,-40.168964447,-58.2494394753,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant133.png
650,-7.32289483438,-19.0708565533,-25.0246139338,-29.1355387849,-56.3388917564,-38.9008340746,-56.9760763588,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant199.png
651,-7.052571781,-19.0758488366,-23.6207691932,-26.3979835367,-51.4465619559,-36.1119165329,-52.6997723431,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant024.png
652,-7.00482296258,-17.5707149838,-22.2507626125,-25.1482484349,-48.8584873046,-34.4828081725,-50.7737374106,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant053.png
653,-7.02988257777,-15.1961116956,-25.558563444,-27.3291367123,-53.7758155753,-35.4931853914,-56.3617809285,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant160.png
654,-7.35262287018,-18.7307637482,-25.6046488308,-30.8448059712,-59.1542284693,-41.0976905643,-59.9990584845,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant127.png
655,-7.07031970429,-17.8752059391,-22.9475647678,-26.1677513415,-52.1261951597,-35.2473997794,-50.7567273346,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant109.png
656,-6.78551498875,-14.6193083913,-24.0876234748,-24.9273551062,-49.4349159744,-34.2542975682,-53.8606698751,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant123.png
657,-7.3137415545,-18.215905626,-24.6367987533,-28.6988682601,-55.949069094,-37.819982503,-55.553688941,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant108.png
658,-7.34186331094,-18.7012775888,-25.5647536012,-30.2041111562,-58.459676004,-41.2428864373,-58.4117082578,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant139.png
659,-6.85952818306,-15.1437402201,-22.0650399801,-24.1206003956,-47.4008444658,-31.692635104,-47.7948262836,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant180.png
660,-7.32891144812,-17.8911294934,-24.7491747867,-28.9641242414,-55.8628203113,-37.9189429629,-57.0795650269,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant070.png
661,-7.31519795395,-18.8074409736,-24.5695270811,-28.8208562176,-55.6300814142,-38.4293885165,-56.3110391821,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant158.png
662,-7.29223337405,-17.2741257096,-24.9221630508,-28.4034466005,-55.0788292265,-39.608969797,-56.9138645027,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant137.png
663,-7.18294525418,-21.2790473729,-24.3783899791,-30.9352332568,-59.2662282883,-41.7860299297,-58.7423704394,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant116.png
664,-6.52220397595,-13.5038603484,-23.3751790483,-26.3010826916,-51.139762062,-33.0754007314,-54.5470753722,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant021.png
665,-7.22128604709,-17.6737472943,-24.3657135994,-27.045404065,-53.1385931843,-35.8887819507,-53.0595967676,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant170.png
666,-7.22192306699,-16.5530092697,-23.1092412498,-25.5263167386,-49.8924498677,-33.8067979652,-51.0361061517,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant121.png
667,-7.02041593127,-16.0815139193,-24.2360165469,-24.8342566241,-49.4124852888,-33.0788274202,-50.6164189624,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant146.png
668,-7.21678684384,-17.0498849319,-23.9356688434,-26.6689526184,-52.6545238418,-35.2838487319,-52.1184438736,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant052.png
669,-7.33653634741,-18.594638516,-25.3962976942,-29.2063826861,-58.8758384934,-38.9649480014,-56.5121280461,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant048.png
670,-7.32853759454,-18.227002332,-25.4898811104,-30.2028126329,-58.2128535349,-39.4394130085,-58.6870800737,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant100.png
671,-7.19631036283,-17.2797695141,-24.641425109,-25.5700165037,-52.8243274339,-34.2430018088,-50.6825874575,2,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Hong Mon/0ant096.png
